Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2007,ERI,Eritrea,MLT,Malta,USA,United States of America,40
2007,IRQ,Iraq,CYP,Cyprus,SWE,Sweden,3
2007,IRQ,Iraq,TUR,Turkey,DEU,Germany,1
2007,SYR,Syrian Arab Rep.,RUS,Russian Federation,USA,United States of America,3
2007,IRQ,Iraq,UKR,Ukraine,USA,United States of America,3
2007,MMR,Myanmar,RUS,Russian Federation,DNK,Denmark,1
2007,IRQ,Iraq,MLT,Malta,USA,United States of America,3
2007,COD,Dem. Rep. of the Congo,TUR,Turkey,CAN,Canada,2
2007,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),NOR,Norway,8
2007,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,16
2007,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),USA,United States of America,1
2007,IRN,Iran (Islamic Rep. of),UKR,Ukraine,DNK,Denmark,1
2007,SOM,Somalia,UKR,Ukraine,USA,United States of America,1
2007,SOM,Somalia,MLT,Malta,USA,United States of America,91
2007,ERI,Eritrea,TUR,Turkey,CAN,Canada,3
2007,SYR,Syrian Arab Rep.,UKR,Ukraine,NOR,Norway,8
2007,AFG,Afghanistan,AZE,Azerbaijan,NLD,Netherlands,2
2007,MMR,Myanmar,RUS,Russian Federation,SWE,Sweden,1
2007,AFG,Afghanistan,TUR,Turkey,USA,United States of America,23
2008,AFG,Afghanistan,RUS,Russian Federation,DNK,Denmark,1
2008,IRN,Iran (Islamic Rep. of),UKR,Ukraine,SWE,Sweden,6
2008,IRQ,Iraq,RUS,Russian Federation,USA,United States of America,8
2008,AFG,Afghanistan,AZE,Azerbaijan,NOR,Norway,5
2008,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,6
2008,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,43
2008,IRN,Iran (Islamic Rep. of),UKR,Ukraine,DNK,Denmark,1
2008,IRQ,Iraq,UKR,Ukraine,SWE,Sweden,2
2008,AFG,Afghanistan,AZE,Azerbaijan,USA,United States of America,42
2008,SDN,Sudan,RUS,Russian Federation,USA,United States of America,1
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,6
2008,AFG,Afghanistan,RUS,Russian Federation,NOR,Norway,4
2008,IRQ,Iraq,UKR,Ukraine,USA,United States of America,16
2008,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),CAN,Canada,9
2008,IRQ,Iraq,UKR,Ukraine,DNK,Denmark,1
2008,SOM,Somalia,UKR,Ukraine,SWE,Sweden,1
2008,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,USA,United States of America,1
2008,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),USA,United States of America,19
2008,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,8
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,BEL,Belgium,4
2008,IRQ,Iraq,RUS,Russian Federation,NOR,Norway,1
2008,SOM,Somalia,UKR,Ukraine,USA,United States of America,2
2008,AFG,Afghanistan,TUR,Turkey,CAN,Canada,66
2008,SDN,Sudan,UKR,Ukraine,SWE,Sweden,2
2008,IRQ,Iraq,AZE,Azerbaijan,USA,United States of America,19
2008,AFG,Afghanistan,RUS,Russian Federation,FRA,France,3
2008,AFG,Afghanistan,TUR,Turkey,USA,United States of America,49
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,NOR,Norway,2
2008,COD,Dem. Rep. of the Congo,TUR,Turkey,CAN,Canada,3
2008,AFG,Afghanistan,AZE,Azerbaijan,NLD,Netherlands,5
2008,COD,Dem. Rep. of the Congo,MLT,Malta,USA,United States of America,1
2008,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),FRA,France,4
2008,COD,Dem. Rep. of the Congo,TUR,Turkey,USA,United States of America,1
2008,SOM,Somalia,TUR,Turkey,NOR,Norway,2
2008,ERI,Eritrea,TUR,Turkey,CAN,Canada,9
2008,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,FIN,Finland,2
2008,AFG,Afghanistan,AZE,Azerbaijan,SWE,Sweden,7
2008,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,15
2008,ERI,Eritrea,MLT,Malta,USA,United States of America,114
2008,IRQ,Iraq,TUR,Turkey,FRA,France,40
2008,COD,Dem. Rep. of the Congo,TUR,Turkey,IRL,Ireland,2
2008,ERI,Eritrea,TUR,Turkey,USA,United States of America,3
2008,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,13
2008,AFG,Afghanistan,RUS,Russian Federation,AUS,Australia,2
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,286
2008,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,2
2008,IRQ,Iraq,RUS,Russian Federation,NLD,Netherlands,1
2008,SOM,Somalia,MLT,Malta,USA,United States of America,103
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,CHE,Switzerland,4
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,1212
2008,IRN,Iran (Islamic Rep. of),UKR,Ukraine,FRA,France,1
2008,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,SWE,Sweden,1
2008,AFG,Afghanistan,TUR,Turkey,AUS,Australia,1
2008,IRQ,Iraq,TUR,Turkey,CAN,Canada,138
2008,IRQ,Iraq,TUR,Turkey,FIN,Finland,7
2008,AFG,Afghanistan,TUR,Turkey,NLD,Netherlands,4
2008,SDN,Sudan,MLT,Malta,USA,United States of America,6
2008,SOM,Somalia,TUR,Turkey,CHE,Switzerland,1
2008,IRQ,Iraq,TUR,Turkey,USA,United States of America,4336
2008,SOM,Somalia,TUR,Turkey,CAN,Canada,156
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,55
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,124
2008,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,2
2008,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,56
2008,SOM,Somalia,TUR,Turkey,USA,United States of America,134
2008,AFG,Afghanistan,AZE,Azerbaijan,CAN,Canada,4
2008,SDN,Sudan,TUR,Turkey,CAN,Canada,13
2008,IRQ,Iraq,TUR,Turkey,SWE,Sweden,84
2008,IRQ,Iraq,AZE,Azerbaijan,NZL,New Zealand,1
2008,IRQ,Iraq,TUR,Turkey,AUS,Australia,767
2008,ERI,Eritrea,RUS,Russian Federation,USA,United States of America,1
2008,MMR,Myanmar,CZE,Czechia,CZE,Czechia,37
2008,SDN,Sudan,TUR,Turkey,USA,United States of America,4
2008,AFG,Afghanistan,BLR,Belarus,CAN,Canada,11
2008,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,2
2008,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,8
2008,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,USA,United States of America,3
2008,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,1
2008,IRN,Iran (Islamic Rep. of),BLR,Belarus,CAN,Canada,1
2009,ERI,Eritrea,MLT,Malta,USA,United States of America,145
2009,AFG,Afghanistan,BLR,Belarus,CAN,Canada,3
2009,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,164
2009,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,148
2009,IRQ,Iraq,UKR,Ukraine,SWE,Sweden,9
2009,AFG,Afghanistan,TUR,Turkey,NLD,Netherlands,8
2009,MMR,Myanmar,TUR,Turkey,USA,United States of America,1
2009,IRQ,Iraq,TUR,Turkey,FRA,France,16
